,Category,Text
5307,takeaway_order,necesito pizza cuál es el sitio mas cercano que envía a domicilio
5308,takeaway_order,muestra comida china cerca de mi
5309,takeaway_order,pida un poco de pollo frito del pollo dorado a través por glovo
5310,takeaway_order,por favor pídeme una pizza y alitas del papa john's ahora
5311,takeaway_order,consígueme un menú uno y ponlo para que lo entreguen esta tarde a las cinco
5312,takeaway_order,pide una pizza mediana de pepperoni y beicon
5313,takeaway_order,pide comida del rodilla
5314,takeaway_order,llamar al domino's pizza
5315,takeaway_order,me gustaría pedir comida para llevar
5316,takeaway_order,quiero hacer un pedido de algo de comida para llevar
5317,takeaway_order,puede hacer un pedido para llevar
5318,takeaway_order,llama al pizza hut y pide una pizza grande con jamón y champiñones
5319,takeaway_order,pedir un panini con jamón y champiñones del pizza hut
5320,takeaway_order,contacta con pizza hut y pide una pizza grande de jamón y champiñones
5321,takeaway_order,qué restaurantes mexicanos hay cerca de aquí que hagan envíos
5322,takeaway_order,llama a la pizzería más cercana que tenga pizza buffalo
5323,takeaway_order,encuentra el pizza hut mas cercano que tenga servicio para llevar
5324,takeaway_order,pide una empanadilla grande de la empanadilla de la abuela para mi
5325,takeaway_order,alexa pídeme un plato combinado del bufé chino por favor
5326,takeaway_order,pide comida china para llevar
5327,takeaway_order,ordena para llevar en un restaurante de pizza
5328,takeaway_order,abrir glovo
5329,takeaway_order,pídeme un risotto de pescado de la tagliatella
5330,takeaway_order,pedir dos pizzas del domino's pizza
5331,takeaway_order,hacer un pedido de dos pizzas al domino's pizza
5332,takeaway_order,hacer un pedido de dos pizzas al domino's pizza
5333,takeaway_order,puedo hacer un pedido para llevar del pad thai wok
5334,takeaway_order,puedes pedirme alguna pizza
5335,takeaway_order,algún artículo bueno de comida rápida
5336,takeaway_order,cualquier manjar barato
5337,takeaway_order,cualquier oferta de comida rápida
5338,takeaway_order,quiero comer algo pide algo por mi
5339,takeaway_order,haz un pedido de pizza pepperoni en la pizzería juan
5340,takeaway_order,pide espaguetis del pizza hut
5341,takeaway_order,eh pedir una guarnición de ensalada de tomate con mi pedido anterior
5342,takeaway_order,oye pide una pizza con extra de queso
5343,takeaway_order,hola quiero hacer un pedido de pollo frito con salsa blanca
5344,takeaway_order,llama al restaurante mexicano más cercano
5345,takeaway_order,abre el menú del restaurante mexicano más cercano
5346,takeaway_order,cuando llegue a casa puedes pedir una pizza
5347,takeaway_order,dame las mejores ofertas de pizza del día de hoy
5348,takeaway_order,podrías pedir sushi para la cena de esta noche
5349,takeaway_order,hacer un pedido para llevar
5350,takeaway_order,quiero dos hamburguesas y una coca-cola pídelo rápido
5351,takeaway_order,abre la carpeta de aplicaciones por favor
5352,takeaway_order,llama al restaurante tailandés más cercano con envío a domicilio
5353,takeaway_order,pide una pizza con salchichas del domino's
5354,takeaway_order,quiero comer algo picante
5355,takeaway_order,pide una pizza del pizza hut
5356,takeaway_order,puedo pedir comida para llevar de urban kebab
5357,takeaway_order,un paquete de noodles ponlo para llevar
5358,takeaway_order,hacer un pedido de fideos un paquete hacerlo como pedido para llevar
5359,takeaway_order,me gustaría pedir una pizza del telepizza
5360,takeaway_order,me gustaría pedir sopa para almorzar haz un pedido de sopa de pollo en el restaurante jardín de pekín
5361,takeaway_order,pedir comida para llevar
5362,takeaway_order,es hora de comida basura
5363,takeaway_order,quiero pedir comida china para llevar
5364,takeaway_order,pide un combo de alitas de pollo con mostaza y miel de doce piezas con condimentos con patatas fritas y un sprite para beber
5365,takeaway_order,pedir pizza para llevar
5366,takeaway_order,encuentra comida y pide
5367,takeaway_order,necesito pedir comida del papa john's
5368,takeaway_order,puedes pedir algo para comer por mi
5369,takeaway_order,hola pide dos alitas de pollo con patatas fritas del restaurante chino
5370,weather_query,está lloviendo
5371,weather_query,va a llover
5372,weather_query,está nevando ahora mismo
5373,weather_query,cómo está el tiempo esta semana
5374,weather_query,dime el tiempo
5375,weather_query,cómo está el tiempo ahora
5376,weather_query,está lloviendo ahora
5377,weather_query,cómo está el tiempo en madrid
5378,weather_query,dime el tiempo en barcelona
5379,weather_query,está lloviendo afuera olly
5380,weather_query,está lloviendo en barcelona
5381,weather_query,va a llover hoy
5382,weather_query,que esta pasando afuera
5383,weather_query,cuál es el tiempo en vigo
5384,weather_query,como está el tiempo en gijón
5385,weather_query,esperas sol el domingo
5386,weather_query,va a llover esta noche
5387,weather_query,va a estar ventoso mañana
5388,weather_query,cuál es el pronóstico del tiempo para hoy
5389,weather_query,que tiempo hace
5390,weather_query,debería coger un paraguas mañana
5391,weather_query,feliz
5392,weather_query,tarde
5393,weather_query,domingo
5394,weather_query,me gustaría saber el tiempo en madrid
5395,weather_query,está nevando en barcelona
5396,weather_query,cómo estará el clima mañana
5397,weather_query,cuáles son las predicciones meteorológicas para mañana
5398,weather_query,va a nevar mañana
5399,weather_query,dime si lo siguiente es cierto sobre el tiempo
5400,weather_query,mira la aplicación del tiempo para ver si
5401,weather_query,va a hacer calor mañana
5402,weather_query,cómo está el tiempo ahora mismo fuera
5403,weather_query,cuánto calor hace fuera ahora mismo
5404,weather_query,va a llover hoy
5405,weather_query,qué temperatura hace fuera
5406,weather_query,por nuestros marcadores
5407,weather_query,no es posible
5408,weather_query,qué temperatura hay
5409,weather_query,cuánto calor hace
5410,weather_query,qué frío hace
5411,weather_query,se pondrá el sol a las cinco y media de la tarde mañana
5412,weather_query,hay alguna probabilidad de lluvia esta semana
5413,weather_query,qué calor hace ahora
5414,weather_query,qué tiempo hará dentro de una semana
5415,weather_query,cómo se supone que estará el tiempo el martes
5416,weather_query,cuál es el pronóstico del tiempo para el fin de semana
5417,weather_query,cuál será la temperatura más alta esta semana
5418,weather_query,cómo es el tiempo actual en california
5419,weather_query,como está el tiempo ahora en mallorca
5420,weather_query,cual es el informe del tiempo
5421,weather_query,información de cómo está el tiempo
5422,weather_query,chequea el tiempo
5423,weather_query,dime las estadísticas del tiempo para esta semana
5424,weather_query,muestra el tiempo para la semana
5425,weather_query,cuál es la temperatura de hoy
5426,weather_query,cómo de húmedo está el ambiente hoy
5427,weather_query,avísame cuando la tempertura fuera alcance veinte grados
5428,weather_query,cómo está el tiempo hoy
5429,weather_query,cuál es la temperatura ahora mismo
5430,weather_query,cómo estuvo el tiempo esta semana
5431,weather_query,dime la temperatura más alta esta semana
5432,weather_query,está siendo el verano
5433,weather_query,qué probabilidad hay de que granice esta semana
5434,weather_query,cómo está el tiempo donde estoy hoy
5435,weather_query,ok google cómo estará el tiempo donde estoy hoy
5436,weather_query,dime el pronóstico de siete días para mi localización por favor
5437,weather_query,oye hace demasiado calor fuera qué temperatura hará esta tarde
5438,weather_query,oye google hace demasiado calor fuera qué temperatura hará esta tarde
5439,weather_query,va a nevar este fin de semana aquí
5440,weather_query,prevision de tiempo
5441,weather_query,el tiempo de hoy
5442,weather_query,cuál será el tiempo la semana que viene
5443,weather_query,como estará la temperatura la semana que viene
5444,weather_query,cómo está el tiempo en madrid
5445,weather_query,hace mal tiempo en nueva york en este momento
5446,weather_query,va a estar el tiempo mal el domingo
5447,weather_query,cómo va a estar el tiempo este fin de semana
5448,weather_query,cómo estará el tiempo hoy
5449,weather_query,va a nevar hoy
5450,weather_query,cómo está el tiempo ahora mismo
5451,weather_query,cuál es la probabilidad de lluvia hoy
5452,weather_query,qué tiempo hará mañana en esta localización
5453,weather_query,dame la actualización del tiempo para mañana
5454,weather_query,enséñame la lista del tiempo para mañana
5455,weather_query,cuál es el tiempo actual en bilbao
5456,weather_query,dime el pronóstico del tiempo en barcelona
5457,weather_query,quiero saber el clima en nashik
5458,weather_query,va a llover más tarde hoy
5459,weather_query,dime los niveles de humedad del centro hoy
5460,weather_query,dime qué temperatura hacía en mi ciudad a las doce del medio día
5461,weather_query,comprueba el estado del tiempo de lugo para esta semana
5462,weather_query,hay alguna posibilidad de lluvia esta semana
5463,weather_query,por favor infórmame del tiempo de esta semana
5464,weather_query,cuál fue la temperatura de madrid esta mañana
5465,weather_query,dame el detalle del tiempo del quince de marzo
5466,weather_query,clima de hoy
5467,weather_query,cómo va a estar el tiempo hoy
5468,weather_query,cómo está el pronóstico del tiempo para hoy
5469,weather_query,se supone que el tiempo va a estar agradable hoy
5470,weather_query,olly cuál es el tiempo hoy
5471,weather_query,cómo está el tiempo hoy
5472,weather_query,obtener el tiempo de hoy
5473,weather_query,cómo está el tiempo hoy
5474,weather_query,esta el clima normal hoy
5475,weather_query,cuál es el tiempo esta semana
5476,weather_query,olly va a llover el sábado
5477,weather_query,qué tiempo hará el sábado
5478,weather_query,olly cómo va a estar el tiempo el sábado
5479,weather_query,olly va a hacer buen tiempo el sábado
5480,weather_query,yo siempre presto atencion
5481,weather_query,cuánto calor hace ahora mismo en madrid
5482,weather_query,tiempo
5483,weather_query,como esta fuera
5484,weather_query,cómo está el tiempo en madrid
5485,weather_query,lloverá el viernes
5486,weather_query,se supone que va a llover esta noche
5487,weather_query,cómo está el tiempo en bilbao
5488,weather_query,está lloviendo en toledo ahora mismo
5489,weather_query,no quiero llevar paraguas lloverá hoy
5490,weather_query,por favor dime si va a nevar este fin de semana
5491,weather_query,cómo va a estar el tiempo esta semana
5492,weather_query,por favor dime la predicción del tiempo para esta semana
5493,weather_query,cómo estará el tiempo mañana
5494,weather_query,alguna señal de lluvia
5495,weather_query,cuánto frío hará el próximo martes
5496,weather_query,sí o no la temperatura de mañana va a ser alta
5497,weather_query,sí o no a que la temperatura de mañana será cálida
5498,weather_query,cuál es el pronóstico del tiempo esta semana
